,for_date,abbreviation,unit_type,address,city,state,zip_code,bedrooms,bathrooms,listing_date,sqft,price_sqft,distance,ingest_time
764,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-123",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
765,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 6-143",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
766,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-219",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
767,2022-01-17,as167,as1672c1-R,"5807 S 1st St, Unit ATC22",Austin,TX,78745,2,915,2021-09-14,Apartment,1.592,0.39,2022-01-18 00:32:02.515641
768,2022-01-17,as167,as1672c1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
769,2022-01-17,as167,as1672c1-R,5801 Libyan Dr,Austin,TX,78745,2,,2021-10-04,Apartment,,0.35,2022-01-18 00:32:02.515641
770,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, Unit 2136",Austin,TX,78745,2,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
771,2022-01-17,as167,as1672c1-R,5112 S 1st St,Austin,TX,78745,2,,2022-01-16,Apartment,,0.46,2022-01-18 00:32:02.515641
772,2022-01-17,as167,as1672c1-R,"6303 Emerald Forest Dr, Unit A",Austin,TX,78745,2,850,2021-06-29,Multi-Family,1.852,0.56,2022-01-18 00:32:02.515641
773,2022-01-17,as167,as1672c1-R,"6305 Emerald Forest Dr, Unit B",Austin,TX,78745,2,871,2021-09-16,Multi-Family,1.722,0.57,2022-01-18 00:32:02.515641
774,2022-01-17,as167,as1672c1-R,"6209 Emerald Forest Dr, Unit A",Austin,TX,78745,2,896,2021-09-12,Multi-Family,1.732,0.52,2022-01-18 00:32:02.515641
775,2022-01-17,as167,as1672c1-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
776,2022-01-17,as167,as1672c1-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
777,2022-01-17,as167,as1672c1-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
778,2022-01-17,as167,as1672c1-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
779,2022-01-17,as167,as1672c1-R,"6003 Cougar Dr, Apt B",Austin,TX,78745,2,"1,000",2022-01-16,Townhouse,1.502,0.29,2022-01-18 00:32:02.515641
780,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
781,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
782,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
783,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
784,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
785,2022-01-17,as167,as1671a1-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
786,2022-01-17,as167,as1671a1-R,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
787,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
788,2022-01-17,as167,as1671a1-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
789,2022-01-17,as167,as1671a1-R,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
790,2022-01-17,as167,as1671a1-R,1005 W Stassney Ln,Austin,TX,78745,1,650,2022-01-14,Condo,1.502,0.1,2022-01-18 00:32:02.515641
791,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
792,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
793,2022-01-17,as167,as1671a1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
794,2022-01-17,as167,as1671a1-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
795,2022-01-17,as167,as1671a1-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
796,2022-01-17,as167,as1671a1-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
797,2022-01-17,as167,as1671a1-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
798,2022-01-17,as167,as1671a1-R,5304 Saint Georges Grn,Austin,TX,78745,1,,2021-06-23,Apartment,,0.59,2022-01-18 00:32:02.515641
799,2022-01-17,as167,as1671a1-R,4903 Hawk Cv,Austin,TX,78745,1,,2021-11-30,Apartment,,0.63,2022-01-18 00:32:02.515641
800,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
801,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
802,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
803,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
804,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
805,2022-01-17,as167,as1671a1-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
806,2022-01-17,as167,as1671a1-R,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
807,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
808,2022-01-17,as167,as1671a1-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
809,2022-01-17,as167,as1671a1-R,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
810,2022-01-17,as167,as1671a1-R,1005 W Stassney Ln,Austin,TX,78745,1,650,2022-01-14,Condo,1.502,0.1,2022-01-18 00:32:02.515641
811,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
812,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
813,2022-01-17,as167,as1671a1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
814,2022-01-17,as167,as1671a1-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
815,2022-01-17,as167,as1671a1-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
816,2022-01-17,as167,as1671a1-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
817,2022-01-17,as167,as1671a1-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
818,2022-01-17,as167,as1671a1-R,5304 Saint Georges Grn,Austin,TX,78745,1,,2021-06-23,Apartment,,0.59,2022-01-18 00:32:02.515641
819,2022-01-17,as167,as1671a1-R,4903 Hawk Cv,Austin,TX,78745,1,,2021-11-30,Apartment,,0.63,2022-01-18 00:32:02.515641
820,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
821,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
822,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
823,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
824,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
825,2022-01-17,as167,as1671a1-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
826,2022-01-17,as167,as1671a1-R,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
827,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
828,2022-01-17,as167,as1671a1-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
829,2022-01-17,as167,as1671a1-R,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
830,2022-01-17,as167,as1671a1-R,1005 W Stassney Ln,Austin,TX,78745,1,650,2022-01-14,Condo,1.502,0.1,2022-01-18 00:32:02.515641
831,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
832,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
833,2022-01-17,as167,as1671a1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
834,2022-01-17,as167,as1671a1-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
835,2022-01-17,as167,as1671a1-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
836,2022-01-17,as167,as1671a1-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
837,2022-01-17,as167,as1671a1-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
838,2022-01-17,as167,as1671a1-R,5304 Saint Georges Grn,Austin,TX,78745,1,,2021-06-23,Apartment,,0.59,2022-01-18 00:32:02.515641
839,2022-01-17,as167,as1671a1-R,4903 Hawk Cv,Austin,TX,78745,1,,2021-11-30,Apartment,,0.63,2022-01-18 00:32:02.515641
840,2022-01-17,as167,as1671a1-U,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
841,2022-01-17,as167,as1671a1-U,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
842,2022-01-17,as167,as1671a1-U,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
843,2022-01-17,as167,as1671a1-U,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
844,2022-01-17,as167,as1671a1-U,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
845,2022-01-17,as167,as1671a1-U,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
846,2022-01-17,as167,as1671a1-U,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
847,2022-01-17,as167,as1671a1-U,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
848,2022-01-17,as167,as1671a1-U,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
849,2022-01-17,as167,as1671a1-U,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
850,2022-01-17,as167,as1671a1-U,1005 W Stassney Ln,Austin,TX,78745,1,650,2022-01-14,Condo,1.502,0.1,2022-01-18 00:32:02.515641
851,2022-01-17,as167,as1671a1-U,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
852,2022-01-17,as167,as1671a1-U,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
853,2022-01-17,as167,as1671a1-U,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
854,2022-01-17,as167,as1671a1-U,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
855,2022-01-17,as167,as1671a1-U,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
856,2022-01-17,as167,as1671a1-U,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
857,2022-01-17,as167,as1671a1-U,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
858,2022-01-17,as167,as1671a1-U,5304 Saint Georges Grn,Austin,TX,78745,1,,2021-06-23,Apartment,,0.59,2022-01-18 00:32:02.515641
859,2022-01-17,as167,as1671a1-U,4903 Hawk Cv,Austin,TX,78745,1,,2021-11-30,Apartment,,0.63,2022-01-18 00:32:02.515641
860,2022-01-17,as167,as1671a3-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
861,2022-01-17,as167,as1671a3-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
862,2022-01-17,as167,as1671a3-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
863,2022-01-17,as167,as1671a3-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
864,2022-01-17,as167,as1671a3-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
865,2022-01-17,as167,as1671a3-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
866,2022-01-17,as167,as1671a3-R,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
867,2022-01-17,as167,as1671a3-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
868,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
869,2022-01-17,as167,as1671a3-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
870,2022-01-17,as167,as1671a3-R,1005 W Stassney Ln,Austin,TX,78745,1,650,2022-01-14,Condo,1.502,0.1,2022-01-18 00:32:02.515641
871,2022-01-17,as167,as1671a3-R,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
872,2022-01-17,as167,as1671a3-R,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:32:02.515641
873,2022-01-17,as167,as1671a3-R,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:32:02.515641
874,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, # 3-118",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
875,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, # 2-113",Austin,TX,78745,2,915,2022-01-16,Apartment,1.692,0.38,2022-01-18 00:32:02.515641
876,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, # 3-123",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
877,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, # 6-143",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
878,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, # 3-219",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
879,2022-01-17,as167,as1671a3-R,"5807 S 1st St, Unit ATC22",Austin,TX,78745,2,915,2021-09-14,Apartment,1.592,0.39,2022-01-18 00:32:02.515641
880,2022-01-17,as167,as1671a3-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
881,2022-01-17,as167,as1671a3-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
882,2022-01-17,as167,as1671a3-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
883,2022-01-17,as167,as1671a3-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
884,2022-01-17,as167,as1671a3-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
885,2022-01-17,as167,as1671a3-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
886,2022-01-17,as167,as1671a3-R,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
887,2022-01-17,as167,as1671a3-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
888,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
889,2022-01-17,as167,as1671a3-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
890,2022-01-17,as167,as1671a3-R,1005 W Stassney Ln,Austin,TX,78745,1,650,2022-01-14,Condo,1.502,0.1,2022-01-18 00:32:02.515641
891,2022-01-17,as167,as1671a3-R,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
892,2022-01-17,as167,as1671a3-R,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:32:02.515641
893,2022-01-17,as167,as1671a3-R,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:32:02.515641
894,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, # 3-118",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
895,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, # 2-113",Austin,TX,78745,2,915,2022-01-16,Apartment,1.692,0.38,2022-01-18 00:32:02.515641
896,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, # 3-123",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
897,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, # 6-143",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
898,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, # 3-219",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
899,2022-01-17,as167,as1671a3-R,"5807 S 1st St, Unit ATC22",Austin,TX,78745,2,915,2021-09-14,Apartment,1.592,0.39,2022-01-18 00:32:02.515641
900,2022-01-17,as167,as1671a3-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
901,2022-01-17,as167,as1671a3-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
902,2022-01-17,as167,as1671a3-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
903,2022-01-17,as167,as1671a3-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
904,2022-01-17,as167,as1671a3-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
905,2022-01-17,as167,as1671a3-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
906,2022-01-17,as167,as1671a3-R,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
907,2022-01-17,as167,as1671a3-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
908,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
909,2022-01-17,as167,as1671a3-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
910,2022-01-17,as167,as1671a3-R,1005 W Stassney Ln,Austin,TX,78745,1,650,2022-01-14,Condo,1.502,0.1,2022-01-18 00:32:02.515641
911,2022-01-17,as167,as1671a3-R,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
912,2022-01-17,as167,as1671a3-R,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:32:02.515641
913,2022-01-17,as167,as1671a3-R,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:32:02.515641
914,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, # 3-118",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
915,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, # 2-113",Austin,TX,78745,2,915,2022-01-16,Apartment,1.692,0.38,2022-01-18 00:32:02.515641
916,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, # 3-123",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
917,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, # 6-143",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
918,2022-01-17,as167,as1671a3-R,"714 Turtle Creek Blvd, # 3-219",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
919,2022-01-17,as167,as1671a3-R,"5807 S 1st St, Unit ATC22",Austin,TX,78745,2,915,2021-09-14,Apartment,1.592,0.39,2022-01-18 00:32:02.515641
920,2022-01-17,as167,as1671a3-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
921,2022-01-17,as167,as1671a3-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
922,2022-01-17,as167,as1671a3-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
923,2022-01-17,as167,as1671a3-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
924,2022-01-17,as167,as1671a3-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
925,2022-01-17,as167,as1671a3-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
926,2022-01-17,as167,as1671a3-R,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
