,for_date,comp_id,data_source,abbreviation,unit_type,address,city,state,zip_code,bedrooms,bathrooms,listing_date,sqft,price_sqft,distance,ingest_time
4273,2022-01-17,df30235f-9c29-4275-b266-8e79c43c0c9e,rentcast,sa175,sa1752c1-R,"4019 Vance Jackson Rd, Unit 17160",San,Antonio,TX,1.0,,2022-01-10,Apartment,,0.6,2022-01-18 04:29:17.242574
4274,2022-01-17,06e69791-18bc-429c-a840-5d4fe2cd92c3,rentcast,sa175,sa1752c1-R,"4019 Vance Jackson Rd, Unit 28444",San,Antonio,TX,1.0,,2022-01-06,Apartment,,0.6,2022-01-18 04:29:17.242574
4275,2022-01-17,5f6ca58b-bb5e-4cf6-a0e4-7c2cc35d69a8,rentcast,sa175,sa1752c1-R,"9503 Powhatan Dr, Apt 104",San,Antonio,TX,2.0,940,2021-10-20,Condo,1.162,1.32,2022-01-18 04:29:17.242574
4276,2022-01-17,5e083782-d28f-4437-b0f4-ed2fc5e79339,rentcast,sa175,sa1752c1-R,2500 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,0.02,2022-01-18 04:29:17.242574
4277,2022-01-17,cb26d41f-18ee-44b0-ab1f-4d1bfe1f13d0,rentcast,sa175,sa1752c1-R,7721 Orland Park Dr,San,Antonio,TX,2.0,"1,010",2021-06-18,Multi-Family,1.142,1.29,2022-01-18 04:29:17.242574
4278,2022-01-17,2dc9cb94-4a4c-4af5-95cc-23717358e070,rentcast,sa175,sa1752c1-R,2503 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,0.17,2022-01-18 04:29:17.242574
4279,2022-01-17,0dc9fe26-416e-4ea5-8a1e-6506927634e0,rentcast,sa175,sa1752c1-R,6801 West Ave,Castle,Hills,TX,2.0,"1,139",2021-06-30,Single Family,2.152,0.81,2022-01-18 04:29:17.242574
4280,2022-01-17,a771b86f-4397-4d36-b6a2-330597eaee5a,rentcast,sa175,sa1752d1-TH,"2509 Jackson Keller Rd, Unit 1570",San,Antonio,TX,2.0,"1,170",2021-09-16,Apartment,0.922,0.1,2022-01-18 04:29:17.242574
4281,2022-01-17,e808f5f2-37f7-4bd2-a488-6d536fb6e7e9,rentcast,sa175,sa1752d1-TH,"1556 Jackson Keller Rd, Units 791 & 160",San,Antonio,TX,2.0,"1,204",2021-09-15,Apartment,1.012,1.07,2022-01-18 04:29:17.242574
4282,2022-01-17,d54082ed-eb6a-4dcc-bde0-58ad291255ef,rentcast,sa175,sa1752d1-TH,"Unnamed Rd, Unit 1370",San,Antonio,TX,2.0,"1,302",2021-09-15,Apartment,0.812,0.82,2022-01-18 04:29:17.242574
4283,2022-01-17,99f68878-2279-4e76-a5b0-5f042f9a30b4,rentcast,sa175,sa1752d1-TH,"118 Travertine Ln, Unit 303",Castle,Hills,TX,2.0,971,2021-09-15,Apartment,0.952,0.89,2022-01-18 04:29:17.242574
4284,2022-01-17,af2ba907-a8fd-4aeb-9004-0648beada225,rentcast,sa175,sa1752d1-TH,"7816 Callaghan Rd, Unit 811",San,Antonio,TX,2.0,800,2021-09-16,Apartment,1.202,1.42,2022-01-18 04:29:17.242574
4285,2022-01-17,836d5fa2-e931-4d50-affe-78103efb33e1,rentcast,sa175,sa1752d1-TH,"1700 Jackson Keller Rd, Unit 17168",San,Antonio,TX,2.0,,2021-08-09,Apartment,,0.89,2022-01-18 04:29:17.242574
4286,2022-01-17,2d66a812-a9e1-4148-862b-335da0120f5f,rentcast,sa175,sa1752d1-TH,"1700 Jackson Keller Rd, Unit 23014",San,Antonio,TX,2.0,,2021-07-02,Apartment,,0.89,2022-01-18 04:29:17.242574
4287,2022-01-17,c50b1f15-d3a2-48d3-9ca6-7f2e8fb64836,rentcast,sa175,sa1752d1-TH,"1700 Jackson Keller Rd, Unit 17169",San,Antonio,TX,2.0,,2021-07-01,Apartment,,0.89,2022-01-18 04:29:17.242574
4288,2022-01-17,a6e8851f-4a8e-49c4-bd0a-79a3be508db0,rentcast,sa175,sa1752d1-TH,"1700 Jackson Keller Rd, Unit 17167",San,Antonio,TX,2.0,,2021-07-03,Apartment,,0.89,2022-01-18 04:29:17.242574
4289,2022-01-17,d2f5b602-24e2-47bb-babc-3d082b01fa52,rentcast,sa175,sa1752d1-TH,2500 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,0.02,2022-01-18 04:29:17.242574
4290,2022-01-17,8e712bb9-1c19-4102-879e-95cf2767cf89,rentcast,sa175,sa1752d1-TH,2503 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,0.17,2022-01-18 04:29:17.242574
4291,2022-01-17,bbd6c30a-b51c-48c6-ac3d-702d44058e2d,rentcast,sa175,sa1752d1-TH,"4019 Vance Jackson Rd, Unit 17163",San,Antonio,TX,1.0,,2022-01-09,Apartment,,0.6,2022-01-18 04:29:17.242574
4292,2022-01-17,7fc738d8-0715-445d-a605-ebd8727fff9a,rentcast,sa175,sa1752d1-TH,"4019 Vance Jackson Rd, Unit 28443",San,Antonio,TX,1.0,,2022-01-08,Apartment,,0.6,2022-01-18 04:29:17.242574
4293,2022-01-17,582dba10-382f-4723-9311-503c3799ba7c,rentcast,sa175,sa1752d1-TH,"4019 Vance Jackson Rd, Unit 28445",San,Antonio,TX,1.0,,2022-01-11,Apartment,,0.6,2022-01-18 04:29:17.242574
4294,2022-01-17,4bf2028e-f198-4156-af5c-5bedc72d6219,rentcast,sa175,sa1752d1-TH,"4019 Vance Jackson Rd, Unit 17160",San,Antonio,TX,1.0,,2022-01-10,Apartment,,0.6,2022-01-18 04:29:17.242574
4295,2022-01-17,76e7eff1-9bc4-4d38-8da5-57b384864e2a,rentcast,sa175,sa1752d1-TH,"4019 Vance Jackson Rd, Unit 28444",San,Antonio,TX,1.0,,2022-01-06,Apartment,,0.6,2022-01-18 04:29:17.242574
4296,2022-01-17,ba8697ff-6649-47bf-b454-457bf2cf5a64,rentcast,sa175,sa1752d1-TH,"3110 Nw Loop, 410 Unit A",San,Antonio,TX,1.0,"1,250",2021-11-22,Apartment,1.082,0.93,2022-01-18 04:29:17.242574
4297,2022-01-17,4ccc3389-cc89-42cf-a071-efee4f4d7a53,rentcast,sa175,sa1752d1-TH,"3110 Nw Loop, 410 Unit New York Rm Rental",San,Antonio,TX,1.0,"1,250",2021-08-15,Apartment,0.502,0.93,2022-01-18 04:29:17.242574
4298,2022-01-17,fa9fdc60-eb03-49e6-8c3b-bd2d919d8b79,rentcast,sa175,sa1752d1-TH,"3110 Nw Loop, 410 Unit London Rm Rental",San,Antonio,TX,1.0,"1,250",2021-08-15,Apartment,0.522,0.93,2022-01-18 04:29:17.242574
4299,2022-01-17,a02a2ba4-cd00-454e-b7bc-006d16894c23,rentcast,sa175,sa1752d1-TH,1700 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,0.89,2022-01-18 04:29:17.242574
4300,2022-01-17,2da517e2-2852-425d-b739-726dc94edab8,rentcast,sa175,sa1752d1-THR,"2509 Jackson Keller Rd, Unit 1570",San,Antonio,TX,2.0,"1,170",2021-09-16,Apartment,0.922,0.1,2022-01-18 04:29:17.242574
4301,2022-01-17,a34b5e21-c6df-4f94-8b6e-4e3050d8781a,rentcast,sa175,sa1752d1-THR,"1556 Jackson Keller Rd, Units 791 & 160",San,Antonio,TX,2.0,"1,204",2021-09-15,Apartment,1.012,1.07,2022-01-18 04:29:17.242574
4302,2022-01-17,54f2a4b1-0bc7-4a38-a26f-b4c66140b76d,rentcast,sa175,sa1752d1-THR,"Unnamed Rd, Unit 1370",San,Antonio,TX,2.0,"1,302",2021-09-15,Apartment,0.812,0.82,2022-01-18 04:29:17.242574
4303,2022-01-17,38d6afe8-873e-40b6-b6f5-513a1209e443,rentcast,sa175,sa1752d1-THR,"118 Travertine Ln, Unit 303",Castle,Hills,TX,2.0,971,2021-09-15,Apartment,0.952,0.89,2022-01-18 04:29:17.242574
4304,2022-01-17,0624b3ac-993a-4779-8119-e29d856496f9,rentcast,sa175,sa1752d1-THR,"7816 Callaghan Rd, Unit 811",San,Antonio,TX,2.0,800,2021-09-16,Apartment,1.202,1.42,2022-01-18 04:29:17.242574
4305,2022-01-17,42fdceac-69a2-4182-85a5-d7f6fa1c572e,rentcast,sa175,sa1752d1-THR,"1700 Jackson Keller Rd, Unit 17168",San,Antonio,TX,2.0,,2021-08-09,Apartment,,0.89,2022-01-18 04:29:17.242574
4306,2022-01-17,3c927e27-7b91-44ef-8be7-60e0d20de40e,rentcast,sa175,sa1752d1-THR,"1700 Jackson Keller Rd, Unit 23014",San,Antonio,TX,2.0,,2021-07-02,Apartment,,0.89,2022-01-18 04:29:17.242574
4307,2022-01-17,d5c02e89-f174-42e5-9377-8835c5aa1621,rentcast,sa175,sa1752d1-THR,"1700 Jackson Keller Rd, Unit 17169",San,Antonio,TX,2.0,,2021-07-01,Apartment,,0.89,2022-01-18 04:29:17.242574
4308,2022-01-17,96b6439c-6261-4460-a910-f7d0ed932a76,rentcast,sa175,sa1752d1-THR,"1700 Jackson Keller Rd, Unit 17167",San,Antonio,TX,2.0,,2021-07-03,Apartment,,0.89,2022-01-18 04:29:17.242574
4309,2022-01-17,3146a097-9929-4f9b-97d1-630d7d97f997,rentcast,sa175,sa1752d1-THR,2500 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,0.02,2022-01-18 04:29:17.242574
4310,2022-01-17,384a873f-abcd-4a0d-a67a-8bb55a7a2563,rentcast,sa175,sa1752d1-THR,2503 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,0.17,2022-01-18 04:29:17.242574
4311,2022-01-17,1a6b6e64-6677-425f-8016-ba2b2914b08d,rentcast,sa175,sa1752d1-THR,"4019 Vance Jackson Rd, Unit 17163",San,Antonio,TX,1.0,,2022-01-09,Apartment,,0.6,2022-01-18 04:29:17.242574
4312,2022-01-17,ebd676c1-ba0b-4ef4-8521-9f139a2e3299,rentcast,sa175,sa1752d1-THR,"4019 Vance Jackson Rd, Unit 28443",San,Antonio,TX,1.0,,2022-01-08,Apartment,,0.6,2022-01-18 04:29:17.242574
4313,2022-01-17,f9aadafe-85a6-469d-a5c3-a19cee9af09e,rentcast,sa175,sa1752d1-THR,"4019 Vance Jackson Rd, Unit 28445",San,Antonio,TX,1.0,,2022-01-11,Apartment,,0.6,2022-01-18 04:29:17.242574
4314,2022-01-17,20f1bb3a-c249-46ac-b076-04fb55ddf0f3,rentcast,sa175,sa1752d1-THR,"4019 Vance Jackson Rd, Unit 17160",San,Antonio,TX,1.0,,2022-01-10,Apartment,,0.6,2022-01-18 04:29:17.242574
4315,2022-01-17,5b2fa9a6-95c8-4d79-826c-86cee98d6f81,rentcast,sa175,sa1752d1-THR,"4019 Vance Jackson Rd, Unit 28444",San,Antonio,TX,1.0,,2022-01-06,Apartment,,0.6,2022-01-18 04:29:17.242574
4316,2022-01-17,ba9b65a8-3f5f-4d3c-a203-4474142dd79b,rentcast,sa175,sa1752d1-THR,"3110 Nw Loop, 410 Unit A",San,Antonio,TX,1.0,"1,250",2021-11-22,Apartment,1.082,0.93,2022-01-18 04:29:17.242574
4317,2022-01-17,a2a06dd9-6eff-4d0a-bf8e-e1cd672976b4,rentcast,sa175,sa1752d1-THR,"3110 Nw Loop, 410 Unit New York Rm Rental",San,Antonio,TX,1.0,"1,250",2021-08-15,Apartment,0.502,0.93,2022-01-18 04:29:17.242574
4318,2022-01-17,a642d74a-a64a-448d-9658-04a7cb255966,rentcast,sa175,sa1752d1-THR,"3110 Nw Loop, 410 Unit London Rm Rental",San,Antonio,TX,1.0,"1,250",2021-08-15,Apartment,0.522,0.93,2022-01-18 04:29:17.242574
4319,2022-01-17,1adbbd46-96d0-49b0-8a93-9d6497e6d0a8,rentcast,sa175,sa1752d1-THR,1700 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,0.89,2022-01-18 04:29:17.242574
4320,2022-01-17,161cbfea-9e25-4203-8c96-ed0d5b9a9b92,rentcast,sa175,sa1753c1-TH,"3110 Nw Loop, 410 Unit A",San,Antonio,TX,1.0,"1,250",2021-11-22,Apartment,1.082,0.93,2022-01-18 04:29:17.242574
4321,2022-01-17,11e13618-8e76-49d2-89a7-8726dda2b84d,rentcast,sa175,sa1753c1-TH,"2509 Jackson Keller Rd, Unit 1570",San,Antonio,TX,2.0,"1,170",2021-09-16,Apartment,0.922,0.1,2022-01-18 04:29:17.242574
4322,2022-01-17,960d67fd-45cb-4e4e-8a7a-35f429d27418,rentcast,sa175,sa1753c1-TH,"Unnamed Rd, Unit 1370",San,Antonio,TX,2.0,"1,302",2021-09-15,Apartment,0.812,0.82,2022-01-18 04:29:17.242574
4323,2022-01-17,f12c247c-99d9-4700-9faf-9ba8bdb4944b,rentcast,sa175,sa1753c1-TH,"1556 Jackson Keller Rd, Units 791 & 160",San,Antonio,TX,2.0,"1,204",2021-09-15,Apartment,1.012,1.07,2022-01-18 04:29:17.242574
4324,2022-01-17,1986c5d2-95d1-4db7-bc83-612253da2dfe,rentcast,sa175,sa1753c1-TH,2306 Ingleside Dr,San,Antonio,TX,2.0,"1,299",2021-07-25,Single Family,1.312,0.54,2022-01-18 04:29:17.242574
4325,2022-01-17,41c39e54-2861-47aa-bcb2-c19d3fed9f6c,rentcast,sa175,sa1753c1-TH,1819 Candlelight Ln,San,Antonio,TX,2.0,"1,433",2021-06-23,Single Family,0.982,1.02,2022-01-18 04:29:17.242574
4326,2022-01-17,6d05b320-1514-4710-a8ff-01c616a5de6a,rentcast,sa175,sa1753c1-TH,138 Shady Rill,San,Antonio,TX,2.0,"1,585",2021-12-02,Single Family,0.842,0.75,2022-01-18 04:29:17.242574
4327,2022-01-17,8d978907-471a-44ad-ae58-c2085967b01c,rentcast,sa175,sa1753c1-TH,2500 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,0.02,2022-01-18 04:29:17.242574
4328,2022-01-17,68d73fef-bf3a-4d19-b52b-36aaaba9db77,rentcast,sa175,sa1753c1-TH,168 Twinleaf Ln,Castle,Hills,TX,2.0,"1,600",2021-07-02,Single Family,1.502,0.8,2022-01-18 04:29:17.242574
4329,2022-01-17,49b48d0b-cfec-48f4-a900-a23334faaa82,rentcast,sa175,sa1753c1-TH,3214 Quakertown Dr,San,Antonio,TX,2.0,"1,469",2021-09-17,Single Family,0.992,1.38,2022-01-18 04:29:17.242574
4330,2022-01-17,6f3df168-f8fb-4d3e-aa29-7f8067417513,rentcast,sa175,sa1753c1-TH,1723 Montview,San,Antonio,TX,2.0,"1,511",2021-06-30,Single Family,1.062,1.22,2022-01-18 04:29:17.242574
4331,2022-01-17,47928be7-7100-46b5-ab8c-ce4c953ab2a8,rentcast,sa175,sa1753c1-TH,2503 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,0.17,2022-01-18 04:29:17.242574
4332,2022-01-17,7dc92f8e-dad6-4d68-85a2-9107a2eeefe5,rentcast,sa175,sa1753c1-TH,"118 Travertine Ln, Unit 303",Castle,Hills,TX,2.0,971,2021-09-15,Apartment,0.952,0.89,2022-01-18 04:29:17.242574
4333,2022-01-17,d67ab494-6019-4801-b65b-fae36c9abd15,rentcast,sa175,sa1753c1-TH,167 Birchwood Dr,San,Antonio,TX,1.5,"1,573",2022-01-05,Single Family,0.992,0.62,2022-01-18 04:29:17.242574
4334,2022-01-17,fb6fd868-9f88-4016-b488-3de6c402ff6e,rentcast,sa175,sa1753c1-TH,450 Pilgrim Dr,San,Antonio,TX,2.0,"1,664",2022-01-11,Single Family,1.112,1.01,2022-01-18 04:29:17.242574
4335,2022-01-17,cd8b6973-11e2-4f5f-a173-e4e31c5ac3f6,rentcast,sa175,sa1753c1-TH,3210 Litchfield Dr,San,Antonio,TX,2.0,"1,717",2022-01-06,Single Family,1.282,1.2,2022-01-18 04:29:17.242574
4336,2022-01-17,fc4bf30b-5fa1-4a11-8ed2-37c0f00d750a,rentcast,sa175,sa1753c1-TH,8219 Robin Hill Dr,San,Antonio,TX,2.0,"1,044",2021-06-29,Single Family,1.292,0.66,2022-01-18 04:29:17.242574
4337,2022-01-17,4ed39b0a-aebe-48ee-ad87-d78df0aaae6b,rentcast,sa175,sa1753c1-TH,1700 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,0.89,2022-01-18 04:29:17.242574
4338,2022-01-17,85eb87f3-f1a6-43b7-afa8-f9c0bfe2a13d,rentcast,sa175,sa1753c1-TH,1602 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,1.04,2022-01-18 04:29:17.242574
4339,2022-01-17,2b42df89-8f9e-4b9c-8e3c-b89d6e3a9fdf,rentcast,sa175,sa1753c1-TH,627 Wayside Dr,San,Antonio,TX,1.5,"1,237",2021-10-04,Single Family,1.332,1.26,2022-01-18 04:29:17.242574
4340,2022-01-17,a5ef43d5-33a7-4029-ba41-b61784981b10,rentcast,sa175,sa1753c1-THR,"3110 Nw Loop, 410 Unit A",San,Antonio,TX,1.0,"1,250",2021-11-22,Apartment,1.082,0.93,2022-01-18 04:29:17.242574
4341,2022-01-17,9902ff24-4dfc-4ee0-a7cd-3128537a3555,rentcast,sa175,sa1753c1-THR,"2509 Jackson Keller Rd, Unit 1570",San,Antonio,TX,2.0,"1,170",2021-09-16,Apartment,0.922,0.1,2022-01-18 04:29:17.242574
4342,2022-01-17,2dd7e738-1ccc-4c13-a7dd-be985a6e386b,rentcast,sa175,sa1753c1-THR,"Unnamed Rd, Unit 1370",San,Antonio,TX,2.0,"1,302",2021-09-15,Apartment,0.812,0.82,2022-01-18 04:29:17.242574
4343,2022-01-17,369df166-a12f-47c3-91d1-f530031a3367,rentcast,sa175,sa1753c1-THR,"1556 Jackson Keller Rd, Units 791 & 160",San,Antonio,TX,2.0,"1,204",2021-09-15,Apartment,1.012,1.07,2022-01-18 04:29:17.242574
4344,2022-01-17,079418e7-c916-4c12-aab5-51ea134c3847,rentcast,sa175,sa1753c1-THR,2306 Ingleside Dr,San,Antonio,TX,2.0,"1,299",2021-07-25,Single Family,1.312,0.54,2022-01-18 04:29:17.242574
4345,2022-01-17,d7d81d38-75eb-4f72-aa6f-89bbe5fa61fe,rentcast,sa175,sa1753c1-THR,1819 Candlelight Ln,San,Antonio,TX,2.0,"1,433",2021-06-23,Single Family,0.982,1.02,2022-01-18 04:29:17.242574
4346,2022-01-17,0697e8eb-9f97-4a3c-a3d4-07eebd076e33,rentcast,sa175,sa1753c1-THR,138 Shady Rill,San,Antonio,TX,2.0,"1,585",2021-12-02,Single Family,0.842,0.75,2022-01-18 04:29:17.242574
4347,2022-01-17,4e38ecad-9d9f-4ec7-ae51-025e8b988eb3,rentcast,sa175,sa1753c1-THR,2500 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,0.02,2022-01-18 04:29:17.242574
4348,2022-01-17,d401519b-984c-4797-8c47-c750c99b2b6f,rentcast,sa175,sa1753c1-THR,168 Twinleaf Ln,Castle,Hills,TX,2.0,"1,600",2021-07-02,Single Family,1.502,0.8,2022-01-18 04:29:17.242574
4349,2022-01-17,052c0ffd-a7e2-43c1-90d6-afa84d1e05ec,rentcast,sa175,sa1753c1-THR,3214 Quakertown Dr,San,Antonio,TX,2.0,"1,469",2021-09-17,Single Family,0.992,1.38,2022-01-18 04:29:17.242574
4350,2022-01-17,5bcfcd26-81e0-4ebc-bb66-4a9b744f2dfb,rentcast,sa175,sa1753c1-THR,1723 Montview,San,Antonio,TX,2.0,"1,511",2021-06-30,Single Family,1.062,1.22,2022-01-18 04:29:17.242574
4351,2022-01-17,7639017a-e772-49bf-8e20-98d8935667af,rentcast,sa175,sa1753c1-THR,2503 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,0.17,2022-01-18 04:29:17.242574
4352,2022-01-17,50bdd2df-81ed-4f84-b6db-fa5bafbcb3f7,rentcast,sa175,sa1753c1-THR,"118 Travertine Ln, Unit 303",Castle,Hills,TX,2.0,971,2021-09-15,Apartment,0.952,0.89,2022-01-18 04:29:17.242574
4353,2022-01-17,dfa5e98b-c887-4b22-9e20-3aab131ede51,rentcast,sa175,sa1753c1-THR,167 Birchwood Dr,San,Antonio,TX,1.5,"1,573",2022-01-05,Single Family,0.992,0.62,2022-01-18 04:29:17.242574
4354,2022-01-17,b93b5b91-aa5a-49ef-98f8-d05f69835ecd,rentcast,sa175,sa1753c1-THR,450 Pilgrim Dr,San,Antonio,TX,2.0,"1,664",2022-01-11,Single Family,1.112,1.01,2022-01-18 04:29:17.242574
4355,2022-01-17,829c7482-8401-4c25-8452-b5219e7a8d77,rentcast,sa175,sa1753c1-THR,3210 Litchfield Dr,San,Antonio,TX,2.0,"1,717",2022-01-06,Single Family,1.282,1.2,2022-01-18 04:29:17.242574
4356,2022-01-17,9f45856d-b346-4ff3-9f49-f5cb602203ba,rentcast,sa175,sa1753c1-THR,8219 Robin Hill Dr,San,Antonio,TX,2.0,"1,044",2021-06-29,Single Family,1.292,0.66,2022-01-18 04:29:17.242574
4357,2022-01-17,e789c70c-1274-4000-b04b-df7f03527c93,rentcast,sa175,sa1753c1-THR,1700 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,0.89,2022-01-18 04:29:17.242574
4358,2022-01-17,1b12dc3e-4019-472c-8c3b-12b4f844d6c4,rentcast,sa175,sa1753c1-THR,1602 Jackson Keller Rd,San,Antonio,TX,,,2022-01-11,Apartment,,1.04,2022-01-18 04:29:17.242574
4359,2022-01-17,28596188-d08f-4fe7-b1da-f202068e66f8,rentcast,sa175,sa1753c1-THR,627 Wayside Dr,San,Antonio,TX,1.5,"1,237",2021-10-04,Single Family,1.332,1.26,2022-01-18 04:29:17.242574
4360,2022-01-17,5ed295ca-7ed5-4da6-9834-44ed4e56dff7,rentcast,sa176,sa1761a10-Classic,1227 Broadway Units 1230,San,Antonio,TX,1.0,794,2021-09-16,Apartment,1.612,0.29,2022-01-18 04:29:17.242574
4361,2022-01-17,9e94037e-ad06-446f-9853-eb665f1cf6df,rentcast,sa176,sa1761a10-Classic,"509 Karnes St, Unit 717",San,Antonio,TX,1.0,865,2021-09-15,Apartment,1.822,0.53,2022-01-18 04:29:17.242574
4362,2022-01-17,d6ce8a5b-ecff-4f0b-a20f-89d0507f6186,rentcast,sa176,sa1761a10-Classic,"601 N Alamo St, Apt 202",San,Antonio,TX,1.0,757,2021-06-30,Apartment,1.552,0.3,2022-01-18 04:29:17.242574
4363,2022-01-17,851ab308-d145-4bf6-88cb-aa74f467ae6f,rentcast,sa176,sa1761a10-Classic,1800 Broadway St,San,Antonio,TX,1.0,868,2022-01-11,Apartment,1.312,0.66,2022-01-18 04:29:17.242574
4364,2022-01-17,f085282d-c7af-4506-8c1f-f0ca0af21aa0,rentcast,sa176,sa1761a10-Classic,"1267-1279 Camden St, Unit 151908",San,Antonio,Downtown,1.0,744,2021-09-18,Apartment,1.912,0.39,2022-01-18 04:29:17.242574
4365,2022-01-17,1cee0511-97fd-4bc4-92b0-ef230728ed8d,rentcast,sa176,sa1761a10-Classic,"129 Roy Smith St, Unit 720",San,Antonio,TX,1.0,730,2021-09-15,Apartment,1.942,0.27,2022-01-18 04:29:17.242574
4366,2022-01-17,acfd0e7e-5c3b-44a1-92ff-b544df1e6c39,rentcast,sa176,sa1761a10-Classic,"1267 Camden St, # 151908",San,Antonio,TX,1.0,744,2021-06-29,Apartment,1.912,0.38,2022-01-18 04:29:17.242574
4367,2022-01-17,c3f8a92f-faeb-45e1-b18e-299561f0f77f,rentcast,sa176,sa1761a10-Classic,"891 Ave B, # 134732",San,Antonio,TX,1.0,702,2021-06-29,Apartment,1.632,0.04,2022-01-18 04:29:17.242574
4368,2022-01-17,610bac88-30f2-48f2-b975-aed469319964,rentcast,sa176,sa1761a10-Classic,"891 Ave B, Unit 134732",San,Antonio,Downtown,1.0,702,2021-09-17,Apartment,1.632,0.06,2022-01-18 04:29:17.242574
4369,2022-01-17,dca95db2-cb87-4e87-a529-15c9137a25f5,rentcast,sa176,sa1761a10-Classic,"1007 Broadway St, Unit 230",San,Antonio,TX,1.0,664,2021-09-17,Apartment,1.912,0.13,2022-01-18 04:29:17.242574
4370,2022-01-17,ce0d9af7-7b41-45b1-a6c1-8c18f4c17219,rentcast,sa176,sa1761a10-Classic,"117 W Jones Ave, Unit 1272",San,Antonio,TX,1.0,659,2021-09-15,Apartment,2.312,0.13,2022-01-18 04:29:17.242574
4371,2022-01-17,6aec130d-3a02-4d6d-a5b1-edfe06fb57a1,rentcast,sa176,sa1761a10-Classic,"720 Mccullough Ave, Unit 233",San,Antonio,TX,1.0,681,2021-09-16,Apartment,2.322,0.32,2022-01-18 04:29:17.242574
4372,2022-01-17,2a6b9578-3ece-4847-98ab-7b252cd44056,rentcast,sa176,sa1761a10-Classic,"405 Lexington Ave, Unit 1178",San,Antonio,TX,1.0,675,2021-09-15,Apartment,1.632,0.49,2022-01-18 04:29:17.242574
4373,2022-01-17,152116eb-ff0d-4751-a7ba-f34a917de1fb,rentcast,sa176,sa1761a10-Classic,"232 Newell Ave, Unit 714",San,Antonio,TX,1.0,653,2021-09-15,Apartment,2.362,0.39,2022-01-18 04:29:17.242574
4374,2022-01-17,387e34ce-6d53-4442-b8f4-6923553e54a3,rentcast,sa176,sa1761a10-Classic,"330 E Grayson St, # 173618",San,Antonio,TX,1.0,687,2021-06-29,Apartment,1.672,0.68,2022-01-18 04:29:17.242574
4375,2022-01-17,338d41a9-b8f6-4610-9dca-5d35f175fbb5,rentcast,sa176,sa1761a10-Classic,"509 Karnes St, Unit 716",San,Antonio,TX,1.0,781,2021-09-15,Apartment,1.912,0.53,2022-01-18 04:29:17.242574
4376,2022-01-17,29f44436-bf69-4d7c-adee-29b8763e8b86,rentcast,sa176,sa1761a10-Classic,"1136 Broadway St, Unit 723",San,Antonio,TX,1.0,555,2021-09-15,Apartment,2.142,0.22,2022-01-18 04:29:17.242574
4377,2022-01-17,3b4ece47-d081-49eb-a764-de8bf780b256,rentcast,sa176,sa1761a10-Classic,1227 Broadway Units 1229,San,Antonio,TX,1.0,631,2021-09-16,Apartment,1.972,0.29,2022-01-18 04:29:17.242574
4378,2022-01-17,0158ece3-f527-4d0f-8e9c-2636688ef465,rentcast,sa176,sa1761a10-Classic,826 E Erie Ave,San,Antonio,TX,1.0,,2021-12-21,Apartment,,0.59,2022-01-18 04:29:17.242574
4379,2022-01-17,654594de-db00-4e59-825c-1e68e62f7862,rentcast,sa176,sa1761a10-Classic,"117 W Jones Ave, Unit 1271",San,Antonio,TX,1.0,545,2021-09-16,Apartment,2.672,0.13,2022-01-18 04:29:17.242574
4380,2022-01-17,29786f76-7c8f-4245-b9ff-9951fd4b9ea4,rentcast,sa176,sa1761a1-Classic,"1136 Broadway St, Unit 723",San,Antonio,TX,1.0,555,2021-09-15,Apartment,2.142,0.22,2022-01-18 04:29:17.242574
4381,2022-01-17,59524988-855d-43ca-8f9d-6d3de17a62a0,rentcast,sa176,sa1761a1-Classic,"117 W Jones Ave, Unit 1272",San,Antonio,TX,1.0,659,2021-09-15,Apartment,2.312,0.13,2022-01-18 04:29:17.242574
4382,2022-01-17,626733c1-13b6-43c6-a44c-4234161be968,rentcast,sa176,sa1761a1-Classic,"1007 Broadway St, Unit 230",San,Antonio,TX,1.0,664,2021-09-17,Apartment,1.912,0.13,2022-01-18 04:29:17.242574
4383,2022-01-17,8ded6190-84aa-4039-ab97-aa9d024bb30a,rentcast,sa176,sa1761a1-Classic,"232 Newell Ave, Unit 714",San,Antonio,TX,1.0,653,2021-09-15,Apartment,2.362,0.39,2022-01-18 04:29:17.242574
