,0,1,2,3,4,5,6,7,8,9,10
7562,tb172,tb1722c1-Classic,"3702 54th Dr W, Unit Q102
Bradenton, FL 34210","$2,700
$2.22 /ft2","Aug 13, 2021
153 Days Ago",94.5%,0.59 mi,2,2,"1,215",Single Family
7563,tb172,tb1722c1-Classic,"6133 43rd St W
Bradenton, FL 34210","$2,900
$2.05 /ft2","Jan 12, 2022
1 Day Ago",92.1%,0.47 mi,2,2,"1,416",Single Family
7564,tb172,tb1722c1-Classic,"6515 Case Ave
Bradenton, FL 34207","$1,700
$1.79 /ft2","Aug 10, 2021
156 Days Ago",90.9%,0.82 mi,2,1,952,Single Family
7565,tb172,tb1722c1-Classic,"6033 34th St W, Apt 135
Bayshore Gardens, FL 34210","$1,420
$1.40 /ft2","Aug 30, 2021
136 Days Ago",84.8%,0.28 mi,2,2,"1,017",Condo
7566,tb172,tb1722c1-Classic,"3513 59th Ave W, Unit 3513
Bradenton, FL 34210","$1,375
$1.24 /ft2","Sep 16, 2021
119 Days Ago",83.6%,0.19 mi,2,2,"1,113",Condo
7567,tb172,tb1722c1-Classic,"2713 60th Avenue Dr W
Bradenton, FL 34207","$2,300
$2.14 /ft2","Jan 12, 2022
1 Day Ago",83.6%,0.43 mi,2,2,"1,076",Condo
7568,tb172,tb1722c1-Classic,"6033 34th St W, Apt 104
Bradenton, FL 34210","$1,675
$1.77 /ft2","Oct 17, 2021
88 Days Ago",83.3%,0.28 mi,2,2,948,Condo
7569,tb172,tb1722c1-Classic,"5903 43rd St W
Bradenton, FL 34210","$2,550
$2.28 /ft2","Jun 20, 2021
207 Days Ago",83.1%,0.34 mi,2,2,"1,116",Townhouse
7570,tb172,tb1722c1-Classic,"6033 34th St W, Apt 111
Bradenton, FL 34210","$1,699
$1.82 /ft2","Dec 15, 2021
29 Days Ago",83.0%,0.28 mi,2,2,936,Condo
7571,tb172,tb1722c1-Classic,"3506 54th Dr W, Unit 107
Bradenton, FL 34210","$2,750
$2.51 /ft2","Jan 12, 2022
1 Day Ago",82.7%,0.59 mi,2,2,"1,097",Condo
7572,tb172,tb1722c1-Classic,"3844 59th Ave W, Unit 4164
Bradenton, FL 34210","$2,400
$2.63 /ft2","Jan 12, 2022
1 Day Ago",82.6%,0.24 mi,2,2,912,Condo
7573,tb172,tb1722c1-Classic,"3834 59th Ave W, Unit 3834
Bradenton, FL 34210","$2,400
$2.63 /ft2","Jan 12, 2022
1 Day Ago",82.6%,0.24 mi,2,2,912,Condo
7574,tb172,tb1722c1-Classic,"3868 59th Ave W, Unit 3868
Bradenton, FL 34210","$1,500
$1.64 /ft2","Jan 12, 2022
1 Day Ago",82.6%,0.24 mi,2,2,912,Condo
7575,tb172,tb1722c1-Classic,"3882 59th Ave W, Unit 3882
Bradenton, FL 34210","$1,695
$1.86 /ft2","Oct 22, 2021
83 Days Ago",82.6%,0.24 mi,2,2,912,Condo
7576,tb172,tb1722c1-Classic,"3628 59th Ave W, Unit 3628
Bradenton, FL 34210","$1,750
$1.92 /ft2","Jan 12, 2022
1 Day Ago",82.6%,0.25 mi,2,2,912,Condo
7577,tb172,tb1722c1-Classic,"3816 59th Ave W, Unit 3816
Bradenton, FL 34210","$1,650
$1.81 /ft2","Jul 3, 2021
194 Days Ago",82.4%,0.28 mi,2,2,912,Condo
7578,tb172,tb1722c1-Classic,"3809 59th Ave W
Bradenton, FL 34210","$1,600
$1.75 /ft2","Jun 24, 2021
203 Days Ago",82.4%,0.28 mi,2,2,912,Condo
7579,tb172,tb1722c1-Classic,"3604 54th Dr W, Unit K102
Bradenton, FL 34210","$3,100
$2.78 /ft2","Jan 12, 2022
1 Day Ago",82.3%,0.61 mi,2,2,"1,114",Condo
7580,tb172,tb1722c1-Premium,"3301 Vivienda Blvd
Bradenton, FL 34207","$2,900
$2.61 /ft2","Dec 20, 2021
24 Days Ago",97.8%,0.13 mi,2,2,"1,113",Single Family
7581,tb172,tb1722c1-Premium,"3858 59th Ave W
Bradenton, FL 34210","$1,199
$1.31 /ft2","May 23, 2021
235 Days Ago",96.5%,0.24 mi,2,2,912,Single Family
7582,tb172,tb1722c1-Premium,"3702 54th Dr W, Unit Q102
Bradenton, FL 34210","$2,700
$2.22 /ft2","Aug 13, 2021
153 Days Ago",94.5%,0.59 mi,2,2,"1,215",Single Family
7583,tb172,tb1722c1-Premium,"6133 43rd St W
Bradenton, FL 34210","$2,900
$2.05 /ft2","Jan 12, 2022
1 Day Ago",92.1%,0.47 mi,2,2,"1,416",Single Family
7584,tb172,tb1722c1-Premium,"6515 Case Ave
Bradenton, FL 34207","$1,700
$1.79 /ft2","Aug 10, 2021
156 Days Ago",90.9%,0.82 mi,2,1,952,Single Family
7585,tb172,tb1722c1-Premium,"6033 34th St W, Apt 135
Bayshore Gardens, FL 34210","$1,420
$1.40 /ft2","Aug 30, 2021
136 Days Ago",84.8%,0.28 mi,2,2,"1,017",Condo
7586,tb172,tb1722c1-Premium,"3513 59th Ave W, Unit 3513
Bradenton, FL 34210","$1,375
$1.24 /ft2","Sep 16, 2021
119 Days Ago",83.6%,0.19 mi,2,2,"1,113",Condo
7587,tb172,tb1722c1-Premium,"2713 60th Avenue Dr W
Bradenton, FL 34207","$2,300
$2.14 /ft2","Jan 12, 2022
1 Day Ago",83.6%,0.43 mi,2,2,"1,076",Condo
7588,tb172,tb1722c1-Premium,"6033 34th St W, Apt 104
Bradenton, FL 34210","$1,675
$1.77 /ft2","Oct 17, 2021
88 Days Ago",83.3%,0.28 mi,2,2,948,Condo
7589,tb172,tb1722c1-Premium,"5903 43rd St W
Bradenton, FL 34210","$2,550
$2.28 /ft2","Jun 20, 2021
207 Days Ago",83.1%,0.34 mi,2,2,"1,116",Townhouse
7590,tb172,tb1722c1-Premium,"6033 34th St W, Apt 111
Bradenton, FL 34210","$1,699
$1.82 /ft2","Dec 15, 2021
29 Days Ago",83.0%,0.28 mi,2,2,936,Condo
7591,tb172,tb1722c1-Premium,"3506 54th Dr W, Unit 107
Bradenton, FL 34210","$2,750
$2.51 /ft2","Jan 12, 2022
1 Day Ago",82.7%,0.59 mi,2,2,"1,097",Condo
7592,tb172,tb1722c1-Premium,"3844 59th Ave W, Unit 4164
Bradenton, FL 34210","$2,400
$2.63 /ft2","Jan 12, 2022
1 Day Ago",82.6%,0.24 mi,2,2,912,Condo
7593,tb172,tb1722c1-Premium,"3834 59th Ave W, Unit 3834
Bradenton, FL 34210","$2,400
$2.63 /ft2","Jan 12, 2022
1 Day Ago",82.6%,0.24 mi,2,2,912,Condo
7594,tb172,tb1722c1-Premium,"3868 59th Ave W, Unit 3868
Bradenton, FL 34210","$1,500
$1.64 /ft2","Jan 12, 2022
1 Day Ago",82.6%,0.24 mi,2,2,912,Condo
7595,tb172,tb1722c1-Premium,"3882 59th Ave W, Unit 3882
Bradenton, FL 34210","$1,695
$1.86 /ft2","Oct 22, 2021
83 Days Ago",82.6%,0.24 mi,2,2,912,Condo
7596,tb172,tb1722c1-Premium,"3628 59th Ave W, Unit 3628
Bradenton, FL 34210","$1,750
$1.92 /ft2","Jan 12, 2022
1 Day Ago",82.6%,0.25 mi,2,2,912,Condo
7597,tb172,tb1722c1-Premium,"3816 59th Ave W, Unit 3816
Bradenton, FL 34210","$1,650
$1.81 /ft2","Jul 3, 2021
194 Days Ago",82.4%,0.28 mi,2,2,912,Condo
7598,tb172,tb1722c1-Premium,"3809 59th Ave W
Bradenton, FL 34210","$1,600
$1.75 /ft2","Jun 24, 2021
203 Days Ago",82.4%,0.28 mi,2,2,912,Condo
7599,tb172,tb1722c1-Premium,"3604 54th Dr W, Unit K102
Bradenton, FL 34210","$3,100
$2.78 /ft2","Jan 12, 2022
1 Day Ago",82.3%,0.61 mi,2,2,"1,114",Condo
7600,tb172,tb1722c1-Standard,"3301 Vivienda Blvd
Bradenton, FL 34207","$2,900
$2.61 /ft2","Dec 20, 2021
24 Days Ago",97.8%,0.13 mi,2,2,"1,113",Single Family
7601,tb172,tb1722c1-Standard,"3858 59th Ave W
Bradenton, FL 34210","$1,199
$1.31 /ft2","May 23, 2021
235 Days Ago",96.5%,0.24 mi,2,2,912,Single Family
7602,tb172,tb1722c1-Standard,"3702 54th Dr W, Unit Q102
Bradenton, FL 34210","$2,700
$2.22 /ft2","Aug 13, 2021
153 Days Ago",94.5%,0.59 mi,2,2,"1,215",Single Family
7603,tb172,tb1722c1-Standard,"6133 43rd St W
Bradenton, FL 34210","$2,900
$2.05 /ft2","Jan 12, 2022
1 Day Ago",92.1%,0.47 mi,2,2,"1,416",Single Family
7604,tb172,tb1722c1-Standard,"6515 Case Ave
Bradenton, FL 34207","$1,700
$1.79 /ft2","Aug 10, 2021
156 Days Ago",90.9%,0.82 mi,2,1,952,Single Family
7605,tb172,tb1722c1-Standard,"6033 34th St W, Apt 135
Bayshore Gardens, FL 34210","$1,420
$1.40 /ft2","Aug 30, 2021
136 Days Ago",84.8%,0.28 mi,2,2,"1,017",Condo
7606,tb172,tb1722c1-Standard,"3513 59th Ave W, Unit 3513
Bradenton, FL 34210","$1,375
$1.24 /ft2","Sep 16, 2021
119 Days Ago",83.6%,0.19 mi,2,2,"1,113",Condo
7607,tb172,tb1722c1-Standard,"2713 60th Avenue Dr W
Bradenton, FL 34207","$2,300
$2.14 /ft2","Jan 12, 2022
1 Day Ago",83.6%,0.43 mi,2,2,"1,076",Condo
7608,tb172,tb1722c1-Standard,"6033 34th St W, Apt 104
Bradenton, FL 34210","$1,675
$1.77 /ft2","Oct 17, 2021
88 Days Ago",83.3%,0.28 mi,2,2,948,Condo
7609,tb172,tb1722c1-Standard,"5903 43rd St W
Bradenton, FL 34210","$2,550
$2.28 /ft2","Jun 20, 2021
207 Days Ago",83.1%,0.34 mi,2,2,"1,116",Townhouse
7610,tb172,tb1722c1-Standard,"6033 34th St W, Apt 111
Bradenton, FL 34210","$1,699
$1.82 /ft2","Dec 15, 2021
29 Days Ago",83.0%,0.28 mi,2,2,936,Condo
7611,tb172,tb1722c1-Standard,"3506 54th Dr W, Unit 107
Bradenton, FL 34210","$2,750
$2.51 /ft2","Jan 12, 2022
1 Day Ago",82.7%,0.59 mi,2,2,"1,097",Condo
7612,tb172,tb1722c1-Standard,"3844 59th Ave W, Unit 4164
Bradenton, FL 34210","$2,400
$2.63 /ft2","Jan 12, 2022
1 Day Ago",82.6%,0.24 mi,2,2,912,Condo
7613,tb172,tb1722c1-Standard,"3834 59th Ave W, Unit 3834
Bradenton, FL 34210","$2,400
$2.63 /ft2","Jan 12, 2022
1 Day Ago",82.6%,0.24 mi,2,2,912,Condo
7614,tb172,tb1722c1-Standard,"3868 59th Ave W, Unit 3868
Bradenton, FL 34210","$1,500
$1.64 /ft2","Jan 12, 2022
1 Day Ago",82.6%,0.24 mi,2,2,912,Condo
7615,tb172,tb1722c1-Standard,"3882 59th Ave W, Unit 3882
Bradenton, FL 34210","$1,695
$1.86 /ft2","Oct 22, 2021
83 Days Ago",82.6%,0.24 mi,2,2,912,Condo
7616,tb172,tb1722c1-Standard,"3628 59th Ave W, Unit 3628
Bradenton, FL 34210","$1,750
$1.92 /ft2","Jan 12, 2022
1 Day Ago",82.6%,0.25 mi,2,2,912,Condo
7617,tb172,tb1722c1-Standard,"3816 59th Ave W, Unit 3816
Bradenton, FL 34210","$1,650
$1.81 /ft2","Jul 3, 2021
194 Days Ago",82.4%,0.28 mi,2,2,912,Condo
7618,tb172,tb1722c1-Standard,"3809 59th Ave W
Bradenton, FL 34210","$1,600
$1.75 /ft2","Jun 24, 2021
203 Days Ago",82.4%,0.28 mi,2,2,912,Condo
7619,tb172,tb1722c1-Standard,"3604 54th Dr W, Unit K102
Bradenton, FL 34210","$3,100
$2.78 /ft2","Jan 12, 2022
1 Day Ago",82.3%,0.61 mi,2,2,"1,114",Condo
7620,tb184,tb1841a1-Signature,"1501 13th St W
Bradenton, FL 34205","$1,150
$1.10 /ft2","Jan 12, 2022
1 Day Ago",88.4%,1.59 mi,1,1,"1,050",Single Family
7621,tb184,tb1841a1-Signature,"1503 13th St W
Bradenton, FL 34205","$1,049
$1.00 /ft2","Sep 20, 2021
115 Days Ago",88.3%,1.59 mi,1,1,"1,050",Single Family
7622,tb184,tb1841a1-Signature,"54 Braden Castle Dr
Bradenton, FL 34208","$2,000
$4.03 /ft2","Oct 27, 2021
78 Days Ago",87.7%,1.27 mi,1,1,496,Single Family
7623,tb184,tb1841a1-Signature,"567 18th St E
Bradenton, FL 34208","$1,565
$2.22 /ft2","Nov 17, 2021
57 Days Ago",86.0%,0.55 mi,2,1,705,Single Family
7624,tb184,tb1841a1-Signature,"614 20th Ave W
Bradenton, FL 34205","$1,400
$1.85 /ft2","Dec 21, 2021
23 Days Ago",84.4%,1.52 mi,2,1,756,Single Family
7625,tb184,tb1841a1-Signature,"408 3rd Ave E Apt C
Bradenton, FL 34208","$1,000
$1.25 /ft2","Nov 17, 2021
57 Days Ago",83.3%,0.48 mi,1,1,800,Condo
7626,tb184,tb1841a1-Signature,"2228 2nd Ave E Apt B
Bradenton, FL 34208","$1,250
$1.79 /ft2","Oct 15, 2021
90 Days Ago",81.1%,0.94 mi,1,1,700,Apartment
7627,tb184,tb1841a1-Signature,"1412 12th Ave W, Fl 34205
Bradenton, FL 34205",$650,"Aug 25, 2021
141 Days Ago",80.8%,1.61 mi,1,,,Single Family
7628,tb184,tb1841a1-Signature,"2705 6th St W
Bradenton, FL 34205","$1,300
$1.48 /ft2","Aug 10, 2021
156 Days Ago",80.5%,1.77 mi,2,1,880,Single Family
7629,tb184,tb1841a1-Signature,"1307 14 St W, Unit 54
Bradenton, FL 34207","$750
$1.88 /ft2","Jun 29, 2021
198 Days Ago",80.2%,1.6 mi,1,1,400,Single Family
7630,tb184,tb1841a1-Signature,"1016 10th Ave W Apt C
Bradenton, FL 34205","$850
$1.21 /ft2","Aug 24, 2021
142 Days Ago",79.7%,1.37 mi,1,1,700,Apartment
7631,tb184,tb1841a1-Signature,"1118 15th St W
Bradenton, FL 34205","$1,250
$1.58 /ft2","Sep 12, 2021
123 Days Ago",75.1%,1.64 mi,1,2,790,Townhouse
7632,tb184,tb1841a1-Signature,"321 3rd Street Dr W
Palmetto, FL 34221","$1,300
$1.19 /ft2","Oct 13, 2021
92 Days Ago",72.0%,1.43 mi,2,1.5,"1,088",Single Family
7633,tb184,tb1841a1-Signature,"102 4th St E, Apt A
Bradenton, FL 34208","$1,300
$1.53 /ft2","May 28, 2021
230 Days Ago",71.3%,0.52 mi,2,1,850,Condo
7634,tb184,tb1841a1-Signature,"1002 12th St W
Bradenton, FL 34205",$900,"Jan 12, 2022
1 Day Ago",69.7%,1.45 mi,1,1,,Apartment
7635,tb184,tb1841a1-Signature,"1818 6th Ave W Unit D
Bradenton, FL 34205","$925
$2.23 /ft2","Sep 22, 2021
113 Days Ago",69.6%,1.77 mi,1,1,414,Condo
7636,tb184,tb1841a1-Signature,"1329 2nd Ave W Apt A
Bradenton, FL 34205","$1,050","May 23, 2021
235 Days Ago",69.5%,1.46 mi,1,1,,Apartment
7637,tb184,tb1841a1-Signature,"1215 11th Ave W Apt A
Bradenton, FL 34205","$1,050","Aug 13, 2021
153 Days Ago",69.5%,1.48 mi,1,1,,Apartment
7638,tb184,tb1841a1-Signature,"1425 14th St W
Bradenton, FL 34205","$1,100","Sep 30, 2021
105 Days Ago",69.0%,1.64 mi,1,1,,Apartment
7639,tb184,tb1841a1-Signature,"2811 4th St E
Bradenton, FL 34208",$995,"Jul 2, 2021
195 Days Ago",68.8%,1.68 mi,1,1,,Apartment
7640,tb184,tb1841a2-Signature,"1501 13th St W
Bradenton, FL 34205","$1,150
$1.10 /ft2","Jan 12, 2022
1 Day Ago",90.1%,1.59 mi,1,1,"1,050",Single Family
7641,tb184,tb1841a2-Signature,"1503 13th St W
Bradenton, FL 34205","$1,049
$1.00 /ft2","Sep 20, 2021
115 Days Ago",90.1%,1.59 mi,1,1,"1,050",Single Family
7642,tb184,tb1841a2-Signature,"54 Braden Castle Dr
Bradenton, FL 34208","$2,000
$4.03 /ft2","Oct 27, 2021
78 Days Ago",86.3%,1.27 mi,1,1,496,Single Family
7643,tb184,tb1841a2-Signature,"567 18th St E
Bradenton, FL 34208","$1,565
$2.22 /ft2","Nov 17, 2021
57 Days Ago",84.0%,0.55 mi,2,1,705,Single Family
7644,tb184,tb1841a2-Signature,"408 3rd Ave E Apt C
Bradenton, FL 34208","$1,000
$1.25 /ft2","Nov 17, 2021
57 Days Ago",83.4%,0.48 mi,1,1,800,Condo
7645,tb184,tb1841a2-Signature,"2705 6th St W
Bradenton, FL 34205","$1,300
$1.48 /ft2","Aug 10, 2021
156 Days Ago",82.6%,1.77 mi,2,1,880,Single Family
7646,tb184,tb1841a2-Signature,"614 20th Ave W
Bradenton, FL 34205","$1,400
$1.85 /ft2","Dec 21, 2021
23 Days Ago",82.2%,1.52 mi,2,1,756,Single Family
7647,tb184,tb1841a2-Signature,"1412 12th Ave W, Fl 34205
Bradenton, FL 34205",$650,"Aug 25, 2021
141 Days Ago",80.8%,1.61 mi,1,,,Single Family
7648,tb184,tb1841a2-Signature,"2228 2nd Ave E Apt B
Bradenton, FL 34208","$1,250
$1.79 /ft2","Oct 15, 2021
90 Days Ago",79.0%,0.94 mi,1,1,700,Apartment
7649,tb184,tb1841a2-Signature,"1307 14 St W, Unit 54
Bradenton, FL 34207","$750
$1.88 /ft2","Jun 29, 2021
198 Days Ago",79.0%,1.6 mi,1,1,400,Single Family
7650,tb184,tb1841a2-Signature,"1016 10th Ave W Apt C
Bradenton, FL 34205","$850
$1.21 /ft2","Aug 24, 2021
142 Days Ago",77.6%,1.37 mi,1,1,700,Apartment
7651,tb184,tb1841a2-Signature,"1118 15th St W
Bradenton, FL 34205","$1,250
$1.58 /ft2","Sep 12, 2021
123 Days Ago",74.6%,1.64 mi,1,2,790,Townhouse
7652,tb184,tb1841a2-Signature,"321 3rd Street Dr W
Palmetto, FL 34221","$1,300
$1.19 /ft2","Oct 13, 2021
92 Days Ago",73.7%,1.43 mi,2,1.5,"1,088",Single Family
7653,tb184,tb1841a2-Signature,"102 4th St E, Apt A
Bradenton, FL 34208","$1,300
$1.53 /ft2","May 28, 2021
230 Days Ago",73.5%,0.52 mi,2,1,850,Condo
7654,tb184,tb1841a2-Signature,"1002 12th St W
Bradenton, FL 34205",$900,"Jan 12, 2022
1 Day Ago",69.7%,1.45 mi,1,1,,Apartment
7655,tb184,tb1841a2-Signature,"1329 2nd Ave W Apt A
Bradenton, FL 34205","$1,050","May 23, 2021
235 Days Ago",69.5%,1.46 mi,1,1,,Apartment
7656,tb184,tb1841a2-Signature,"1215 11th Ave W Apt A
Bradenton, FL 34205","$1,050","Aug 13, 2021
153 Days Ago",69.5%,1.48 mi,1,1,,Apartment
7657,tb184,tb1841a2-Signature,"1425 14th St W
Bradenton, FL 34205","$1,100","Sep 30, 2021
105 Days Ago",69.0%,1.64 mi,1,1,,Apartment
7658,tb184,tb1841a2-Signature,"2811 4th St E
Bradenton, FL 34208",$995,"Jul 2, 2021
195 Days Ago",68.8%,1.68 mi,1,1,,Apartment
7659,tb184,tb1841a2-Signature,"1223 17th St W
Bradenton, FL 34205","$1,300","Nov 17, 2021
57 Days Ago",68.6%,1.76 mi,1,1,,Apartment
7660,tb184,tb1842c1-Signature,"321 3rd Street Dr W
Palmetto, FL 34221","$1,300
$1.19 /ft2","Oct 13, 2021
92 Days Ago",88.5%,1.43 mi,2,1.5,"1,088",Single Family
7661,tb184,tb1842c1-Signature,"218 3rd Ave E
Bradenton, FL 34208","$1,750
$1.53 /ft2","Sep 12, 2021
123 Days Ago",87.5%,0.57 mi,3,2,"1,142",Single Family
7662,tb184,tb1842c1-Signature,"1828 7th Ave E
Bradenton, FL 34208","$1,700
$1.55 /ft2","Aug 6, 2021
160 Days Ago",86.6%,0.64 mi,3,2,"1,097",Single Family
7663,tb184,tb1842c1-Signature,"567 18th St E
Bradenton, FL 34208","$1,565
$2.22 /ft2","Nov 17, 2021
57 Days Ago",84.7%,0.55 mi,2,1,705,Single Family
7664,tb184,tb1842c1-Signature,"2705 6th St W
Bradenton, FL 34205","$1,300
$1.48 /ft2","Aug 10, 2021
156 Days Ago",84.2%,1.77 mi,2,1,880,Single Family
7665,tb184,tb1842c1-Signature,"2514 10th Avenue Dr E
Bradenton, FL 34208","$1,750
$1.52 /ft2","Oct 28, 2021
77 Days Ago",82.7%,1.25 mi,3,1.5,"1,152",Single Family
7666,tb184,tb1842c1-Signature,"1416 16th St E
Bradenton, FL 34208","$1,750
$1.43 /ft2","Nov 3, 2021
71 Days Ago",82.7%,0.85 mi,3,1.5,"1,224",Single Family
7667,tb184,tb1842c1-Signature,"1116 17th St W
Bradenton, FL 34205","$1,850","Dec 5, 2021
39 Days Ago",82.6%,1.75 mi,2,2,,Single Family
7668,tb184,tb1842c1-Signature,"614 20th Ave W
Bradenton, FL 34205","$1,400
$1.85 /ft2","Dec 21, 2021
23 Days Ago",82.6%,1.52 mi,2,1,756,Single Family
7669,tb184,tb1842c1-Signature,"2541 River Preserve Ct
Bradenton, FL 34208","$1,800
$1.38 /ft2","Oct 11, 2021
94 Days Ago",81.7%,1.45 mi,3,2,"1,306",Single Family
7670,tb184,tb1842c1-Signature,"1616 27th Ave E
Bradenton, FL 34208","$2,295
$1.78 /ft2","Nov 30, 2021
44 Days Ago",81.7%,1.53 mi,3,2,"1,290",Single Family
7671,tb184,tb1842c1-Signature,"204 3rd St W, Apt 205
Bradenton, FL 34205","$3,500
$2.75 /ft2","Jan 12, 2022
1 Day Ago",80.5%,0.92 mi,2,2,"1,272",Condo
7672,tb184,tb1842c1-Signature,"210 3rd St W, Apt 8103
Bradenton, FL 34205","$2,350
$2.33 /ft2","Sep 26, 2021
109 Days Ago",80.5%,0.9 mi,2,2,"1,009",Condo
7673,tb184,tb1842c1-Signature,"210 W 3rd St, Unit 8103
Bradenton, FL 34205","$1,800
$1.78 /ft2","May 28, 2021
230 Days Ago",80.4%,0.9 mi,2,2,"1,009",Condo
7674,tb184,tb1842c1-Signature,"1510 1st Ave W, Apt 403
Bradenton, FL 34205","$2,500
$2.31 /ft2","Jun 29, 2021
198 Days Ago",79.8%,1.53 mi,2,2,"1,080",Condo
7675,tb184,tb1842c1-Signature,"1600 1st Ave W, Unit 206A
Bradenton, FL 34205","$3,100
$2.54 /ft2","Jan 12, 2022
1 Day Ago",79.2%,1.57 mi,2,2,"1,221",Condo
7676,tb184,tb1842c1-Signature,"2921 River Run Way
Bradenton, FL 34208","$2,200
$1.49 /ft2","Dec 17, 2021
27 Days Ago",78.8%,1.63 mi,3,2,"1,478",Single Family
7677,tb184,tb1842c1-Signature,"2917 River Run Way
Bradenton, FL 34208","$1,900
$1.29 /ft2","Jul 30, 2021
167 Days Ago",78.7%,1.62 mi,3,2,"1,478",Single Family
7678,tb184,tb1842c1-Signature,"1400 1st Ave W, Apt 504
Bradenton, FL 34205","$3,000
$2.34 /ft2","Dec 4, 2021
40 Days Ago",78.5%,1.48 mi,2,2,"1,280",Condo
7679,tb184,tb1842c1-Signature,"1400 1st Ave W, Apt 701
Bradenton, FL 34205","$2,500
$1.95 /ft2","Jun 22, 2021
205 Days Ago",78.5%,1.48 mi,2,2,"1,280",Condo
7680,tb184,tb1842c2-Signature,"321 3rd Street Dr W
Palmetto, FL 34221","$1,300
$1.19 /ft2","Oct 13, 2021
92 Days Ago",86.4%,1.43 mi,2,1.5,"1,088",Single Family
7681,tb184,tb1842c2-Signature,"218 3rd Ave E
Bradenton, FL 34208","$1,750
$1.53 /ft2","Sep 12, 2021
123 Days Ago",85.6%,0.57 mi,3,2,"1,142",Single Family
7682,tb184,tb1842c2-Signature,"1828 7th Ave E
Bradenton, FL 34208","$1,700
$1.55 /ft2","Aug 6, 2021
160 Days Ago",84.5%,0.64 mi,3,2,"1,097",Single Family
7683,tb184,tb1842c2-Signature,"1416 16th St E
Bradenton, FL 34208","$1,750
$1.43 /ft2","Nov 3, 2021
71 Days Ago",83.9%,0.85 mi,3,1.5,"1,224",Single Family
7684,tb184,tb1842c2-Signature,"1616 27th Ave E
Bradenton, FL 34208","$2,295
$1.78 /ft2","Nov 30, 2021
44 Days Ago",83.8%,1.53 mi,3,2,"1,290",Single Family
7685,tb184,tb1842c2-Signature,"2541 River Preserve Ct
Bradenton, FL 34208","$1,800
$1.38 /ft2","Oct 11, 2021
94 Days Ago",83.8%,1.45 mi,3,2,"1,306",Single Family
7686,tb184,tb1842c2-Signature,"567 18th St E
Bradenton, FL 34208","$1,565
$2.22 /ft2","Nov 17, 2021
57 Days Ago",83.4%,0.55 mi,2,1,705,Single Family
7687,tb184,tb1842c2-Signature,"204 3rd St W, Apt 205
Bradenton, FL 34205","$3,500
$2.75 /ft2","Jan 12, 2022
1 Day Ago",82.6%,0.92 mi,2,2,"1,272",Condo
7688,tb184,tb1842c2-Signature,"1116 17th St W
Bradenton, FL 34205","$1,850","Dec 5, 2021
39 Days Ago",82.6%,1.75 mi,2,2,,Single Family
7689,tb184,tb1842c2-Signature,"2705 6th St W
Bradenton, FL 34205","$1,300
$1.48 /ft2","Aug 10, 2021
156 Days Ago",82.6%,1.77 mi,2,1,880,Single Family
7690,tb184,tb1842c2-Signature,"2514 10th Avenue Dr E
Bradenton, FL 34208","$1,750
$1.52 /ft2","Oct 28, 2021
77 Days Ago",81.2%,1.25 mi,3,1.5,"1,152",Single Family
7691,tb184,tb1842c2-Signature,"614 20th Ave W
Bradenton, FL 34205","$1,400
$1.85 /ft2","Dec 21, 2021
23 Days Ago",81.1%,1.52 mi,2,1,756,Single Family
7692,tb184,tb1842c2-Signature,"1400 1st Ave W, Apt 504
Bradenton, FL 34205","$3,000
$2.34 /ft2","Dec 4, 2021
40 Days Ago",80.6%,1.48 mi,2,2,"1,280",Condo
7693,tb184,tb1842c2-Signature,"2921 River Run Way
Bradenton, FL 34208","$2,200
$1.49 /ft2","Dec 17, 2021
27 Days Ago",80.6%,1.63 mi,3,2,"1,478",Single Family
7694,tb184,tb1842c2-Signature,"1400 1st Ave W, Apt 701
Bradenton, FL 34205","$2,500
$1.95 /ft2","Jun 22, 2021
205 Days Ago",80.6%,1.48 mi,2,2,"1,280",Condo
7695,tb184,tb1842c2-Signature,"2917 River Run Way
Bradenton, FL 34208","$1,900
$1.29 /ft2","Jul 30, 2021
167 Days Ago",80.6%,1.62 mi,3,2,"1,478",Single Family
7696,tb184,tb1842c2-Signature,"1600 1st Ave W, Unit 206A
Bradenton, FL 34205","$3,100
$2.54 /ft2","Jan 12, 2022
1 Day Ago",80.3%,1.57 mi,2,2,"1,221",Condo
7697,tb184,tb1842c2-Signature,"1706 11th St W
Bradenton, FL 34205","$1,400
$1.09 /ft2","Nov 11, 2021
63 Days Ago",80.2%,1.6 mi,2,2,"1,280",Multi-Family
7698,tb184,tb1842c2-Signature,"2115 11th St W
Bradenton, FL 34205","$1,699
$1.13 /ft2","Jul 30, 2021
167 Days Ago",79.7%,1.76 mi,3,2,"1,508",Single Family
7699,tb184,tb1842c2-Signature,"808 3rd Ave W, Ste 306
Bradenton, FL 34205","$2,200
$1.57 /ft2","Jun 10, 2021
217 Days Ago",79.7%,1.16 mi,2,2,"1,400",Condo
7700,tb184,tb1842c3-Signature,"321 3rd Street Dr W
Palmetto, FL 34221","$1,300
$1.19 /ft2","Oct 13, 2021
92 Days Ago",86.4%,1.43 mi,2,1.5,"1,088",Single Family
7701,tb184,tb1842c3-Signature,"218 3rd Ave E
Bradenton, FL 34208","$1,750
$1.53 /ft2","Sep 12, 2021
123 Days Ago",85.6%,0.57 mi,3,2,"1,142",Single Family
