,url,city
199,https://www.apartments.com/austin-tx-78705/,austin
200,https://www.apartments.com/austin-tx-78708/,austin
201,https://www.apartments.com/austin-tx-78709/,austin
202,https://www.apartments.com/austin-tx-78710/,austin
203,https://www.apartments.com/austin-tx-78711/,austin
204,https://www.apartments.com/austin-tx-78712/,austin
205,https://www.apartments.com/austin-tx-78718/,austin
206,https://www.apartments.com/austin-tx-78720/,austin
207,https://www.apartments.com/austin-tx-78721/,austin
208,https://www.apartments.com/austin-tx-78722/,austin
209,https://www.apartments.com/austin-tx-78723/,austin
210,https://www.apartments.com/austin-tx-78731/,austin
211,https://www.apartments.com/austin-tx-78741/,austin
212,https://www.apartments.com/austin-tx-78742/,austin
213,https://www.apartments.com/austin-tx-78751/,austin
214,https://www.apartments.com/austin-tx-78752/,austin
215,https://www.apartments.com/austin-tx-78753/,austin
216,https://www.apartments.com/austin-tx-78755/,austin
217,https://www.apartments.com/austin-tx-78756/,austin
218,https://www.apartments.com/austin-tx-78757/,austin
219,https://www.apartments.com/austin-tx-78758/,austin
220,https://www.apartments.com/austin-tx-78760/,austin
221,https://www.apartments.com/austin-tx-78761/,austin
222,https://www.apartments.com/austin-tx-78762/,austin
223,https://www.apartments.com/austin-tx-78765/,austin
224,https://www.apartments.com/austin-tx-78768/,austin
225,https://www.apartments.com/austin-tx-78769/,austin
226,https://www.apartments.com/austin-tx-78771/,austin
227,https://www.apartments.com/austin-tx-78772/,austin
228,https://www.apartments.com/austin-tx-78773/,austin
229,https://www.apartments.com/austin-tx-78774/,austin
230,https://www.apartments.com/austin-tx-78778/,austin
231,https://www.apartments.com/austin-tx-78779/,austin
232,https://www.apartments.com/austin-tx-78780/,austin
233,https://www.apartments.com/austin-tx-78781/,austin
234,https://www.apartments.com/austin-tx-78782/,austin
235,https://www.apartments.com/austin-tx-78783/,austin
236,https://www.apartments.com/austin-tx-78785/,austin
237,https://www.apartments.com/austin-tx-78786/,austin
238,https://www.apartments.com/austin-tx-78787/,austin
239,https://www.apartments.com/austin-tx-78788/,austin
240,https://www.apartments.com/austin-tx-78789/,austin
241,https://www.apartments.com/austin-tx-73301/,austin
242,https://www.apartments.com/austin-tx-73344/,austin
243,https://www.apartments.com/mcneil-tx-78651/,mcneil
244,https://www.apartments.com/pflugerville-tx-78691/,pflugerville
245,https://www.apartments.com/austin-tx-78708/,austin
246,https://www.apartments.com/austin-tx-78709/,austin
247,https://www.apartments.com/austin-tx-78710/,austin
248,https://www.apartments.com/austin-tx-78711/,austin
249,https://www.apartments.com/austin-tx-78718/,austin
250,https://www.apartments.com/austin-tx-78720/,austin
251,https://www.apartments.com/austin-tx-78727/,austin
252,https://www.apartments.com/austin-tx-78729/,austin
253,https://www.apartments.com/austin-tx-78731/,austin
254,https://www.apartments.com/austin-tx-78750/,austin
255,https://www.apartments.com/austin-tx-78752/,austin
256,https://www.apartments.com/austin-tx-78755/,austin
257,https://www.apartments.com/austin-tx-78757/,austin
258,https://www.apartments.com/austin-tx-78758/,austin
259,https://www.apartments.com/austin-tx-78759/,austin
260,https://www.apartments.com/austin-tx-78760/,austin
261,https://www.apartments.com/austin-tx-78761/,austin
262,https://www.apartments.com/austin-tx-78762/,austin
263,https://www.apartments.com/austin-tx-78765/,austin
264,https://www.apartments.com/austin-tx-78768/,austin
265,https://www.apartments.com/austin-tx-78769/,austin
266,https://www.apartments.com/austin-tx-78771/,austin
267,https://www.apartments.com/austin-tx-78772/,austin
268,https://www.apartments.com/austin-tx-78773/,austin
269,https://www.apartments.com/austin-tx-78774/,austin
270,https://www.apartments.com/austin-tx-78778/,austin
271,https://www.apartments.com/austin-tx-78779/,austin
272,https://www.apartments.com/austin-tx-78780/,austin
273,https://www.apartments.com/austin-tx-78781/,austin
274,https://www.apartments.com/austin-tx-78782/,austin
275,https://www.apartments.com/austin-tx-78783/,austin
276,https://www.apartments.com/austin-tx-78785/,austin
277,https://www.apartments.com/austin-tx-78786/,austin
278,https://www.apartments.com/austin-tx-78787/,austin
279,https://www.apartments.com/austin-tx-78788/,austin
280,https://www.apartments.com/austin-tx-78789/,austin
281,https://www.apartments.com/bradenton-fl-34203/,bradenton
282,https://www.apartments.com/bradenton-fl-34205/,bradenton
283,https://www.apartments.com/bradenton-fl-34207/,bradenton
284,https://www.apartments.com/bradenton-fl-34208/,bradenton
285,https://www.apartments.com/palmetto-fl-34221/,palmetto
286,https://www.apartments.com/ellenton-fl-34222/,ellenton
287,https://www.apartments.com/sarasota-fl-34243/,sarasota
288,https://www.apartments.com/tallevast-fl-34270/,tallevast
289,https://www.apartments.com/bradenton-fl-34205/,bradenton
290,https://www.apartments.com/bradenton-fl-34207/,bradenton
291,https://www.apartments.com/bradenton-fl-34209/,bradenton
292,https://www.apartments.com/bradenton-fl-34210/,bradenton
293,https://www.apartments.com/cortez-fl-34215/,cortez
294,https://www.apartments.com/longboat_key-fl-34228/,longboat_key
295,https://www.apartments.com/cedar_park-tx-78613/,cedar_park
296,https://www.apartments.com/leander-tx-78641/,leander
297,https://www.apartments.com/austin-tx-78713/,austin
298,https://www.apartments.com/austin-tx-78726/,austin
299,https://www.apartments.com/austin-tx-78750/,austin
300,https://www.apartments.com/fort_myers-fl-33905/,fort_myers
301,https://www.apartments.com/lehigh_acres-fl-33971/,lehigh_acres
302,https://www.apartments.com/jacksonville-fl-32202/,jacksonville
303,https://www.apartments.com/jacksonville-fl-32204/,jacksonville
304,https://www.apartments.com/jacksonville-fl-32206/,jacksonville
305,https://www.apartments.com/jacksonville-fl-32207/,jacksonville
306,https://www.apartments.com/jacksonville-fl-32209/,jacksonville
